!# 13C(a,n) data by Harissopulos et al., Phys. Rev. C 72, 062801(R) (2005)
!# data taken from EXFOR database
!# correction as motivated by Comment by Peters, Phys. Rev. C 96, 029801 (2017)
!# to be published; P. Mohr, Phys. Rev. C
!# 
!# 
!# Supplemental Material
!# 
!# Cross section of the 13C(a,n)16O reaction as a function of E_a,lab:
!# - original data by Harissopulos et al.
!# - corrected data (this work)
!# - efficiencies eta_0 and eta_eff
!# - correction factor f_corr
!# - calculated branching ratios br0 - br4
!# Units are given in the header of the file.
!# 
!# 
!#EN          DATA  CORR_DATA   eta_Haris eta_eff  f_corr    br0(0)     br1(6049)  br2(6130)  br3(6917)  br4(7117) 
!#MEV         MB          MB      %         %
!#----------------------------------------------------------------------------------------------------------------
1.338       4.27       4.2700   29.1913   29.1913  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.339       2.22       2.2200   29.1891   29.1891  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.365       1.14       1.1400   29.1307   29.1307  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.377       1.13       1.1300   29.1038   29.1038  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.389       1.12       1.1200   29.0769   29.0769  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.4         1.09       1.0900   29.0523   29.0523  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.41        1.11       1.1100   29.0300   29.0300  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.42        1.16       1.1600   29.0076   29.0076  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.431       1.21       1.2100   28.9831   28.9831  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.441       1.19       1.1900   28.9608   28.9608  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.45        1.22       1.2200   28.9408   28.9408  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.461       1.29       1.2900   28.9163   28.9163  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.471       1.29       1.2900   28.8940   28.8940  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.48        1.31       1.3100   28.8740   28.8740  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.49        1.31       1.3100   28.8518   28.8518  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.5         1.37       1.3700   28.8296   28.8296  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.51        1.42       1.4200   28.8074   28.8074  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.52        1.44       1.4400   28.7853   28.7853  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.53        1.57       1.5700   28.7631   28.7631  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.541       1.67       1.6700   28.7388   28.7388  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
